filename,person,film_brand,film_type,film_label,split
ilford_hp5_2023_havana_0002.jpg,none,ilford,hp5,hp5,train
kodak_e100_2025_chicago_0028.png,none,kodak,e100,e100,train
kodak_400tmax_2021_guangzhou_0025.png,none,kodak,400tmax,other_bw,train
kodak_5207_2023_east-coast_0018.tif,none,kodak,5207,other_color,train
kodak_portra160_2022_huangshan_0022.png,none,kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-1_0012.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0015.png,none,kodak,portra400,portra,train
ilford_hp5_2024_dc_0021.tif,none,ilford,hp5,hp5,train
kodak_400tx_2020_shanghai_0012.png,none,kodak,400tx,other_bw,train
kodak_portra160_2022_huangshan_0010.png,none,kodak,portra160,portra,train
cinestill_800t_2023_dc_0019.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2024_dc_0019.tif,none,ilford,hp5,hp5,train
kodak_portra800_2021_wuhan_0028.png,none,kodak,portra800,portra,train
harman_phoenix200_2024_dc_0002.tif,none,harman,phoenix200,other_color,train
kodak_portra160_2024_dc-sakura_0019.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-1_0030.png,none,ilford,hp5,hp5,train
kodak_e100_2024_nyc_0026.tif,none,kodak,e100,e100,train
ilford_hp5_2021_wuhan_0007.png,none,ilford,hp5,hp5,train
harman_phoenix200_2024_dc_0033.tif,none,harman,phoenix200,other_color,train
ilford_delta100_2021_shanghai_0035.png,none,ilford,delta100,other_bw,train
kodak_e100_2024_nyc_0020.tif,{'yimeng'},kodak,e100,e100,train
kodak_portra160_2021_hefei_0002.png,{'parents'},kodak,portra160,portra,train
ilford_delta400_2023_dc_0009.jpg,none,ilford,delta400,other_bw,train
ilford_hp5_2023_dc_0008.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0008.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc-sakura_0021.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_5207_2023_east-coast_0027.tif,none,kodak,5207,other_color,train
kodak_e100_2024_dc-sakura_0035.jpg,none,kodak,e100,e100,train
ilford_pan100_2020_shanghai_0023.png,none,ilford,pan100,other_bw,train
ilford_hp5_2021_shenzhen-2_0015.png,none,ilford,hp5,hp5,train
kodak_5219_2020_shanghai_0017.png,"{'longwei', 'yu'}",kodak,5219,other_color,train
kodak_400tmax_2021_guangzhou_0033.png,{'yu'},kodak,400tmax,other_bw,train
ilford_hp5_2023_dc-the-whalf_0010.jpg,none,ilford,hp5,hp5,train
kodak_5219_2024_nyc_0036.tif,none,kodak,5219,other_color,train
kodak_portra160_2021_shanghai_0013.png,none,kodak,portra160,portra,train
kodak_portra160_2024_tidal-basin-1_0002.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_e100_2024_flushing_0011.tif,{'yimeng'},kodak,e100,e100,train
ilford_delta400_2021_hefei_0023.png,{'parents'},ilford,delta400,other_bw,train
kodak_portra400_2020_nanjing_0002.png,{'yu'},kodak,portra400,portra,train
kodak_e100_2023_charleston_0001.tif,none,kodak,e100,e100,train
ilford_delta_100_2023_dc_0021.jpg,none,ilford,delta,other_bw,train
kodak_e100_2024_nyc_0022.tif,none,kodak,e100,e100,train
ilford_hp5_2020_shanghai_0022.png,{'yu'},ilford,hp5,hp5,train
cinestill_800t_2023_dc_0005.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2020_nanjing_0026.png,none,ilford,hp5,hp5,train
fuji_velvia50_2025_dc_0037.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_hp5_2020_nanjing_0023.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_dc_0020.tif,none,ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0019.png,none,kodak,5207,other_color,train
cinestill_800t_2023_charleston_0009.jpg,none,cinestill,800t,other_color,train
ilford_hp5_2024_dc_0033.tif,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-2_0006.jpg,none,kodak,portra160,portra,train
ilford_hp5_2024_dc_0031.tif,none,ilford,hp5,hp5,train
fuji_100_2020_shanghai_0012.png,none,fuji,100,other_color,train
kodak_portra160_2024_tidal-basin-2_0004.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_portra400_2020_shanghai_0003.png,none,kodak,portra400,portra,train
ilford_hp5_2023_savannah_0012.jpg,{'yimeng'},ilford,hp5,hp5,train
ilford_delta100_2021_shanghai_0033.png,{'yu'},ilford,delta100,other_bw,train
kodak_e100_2024_dc-sakura_0023.jpg,none,kodak,e100,e100,train
kodak_portra400_2020_nanjing_0026.png,none,kodak,portra400,portra,train
kodak_portra160_2024_tidal-basin-1_0017.jpg,none,kodak,portra160,portra,train
kodak_portra160_2022_huangshan_0008.png,none,kodak,portra160,portra,train
ilford_hp5_2023_savannah_0027.jpg,none,ilford,hp5,hp5,train
kodak_e100_2025_nyc_0012.png,none,kodak,e100,e100,train
ilford_hp5_2021_shenzhen-2_0029.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc-sakura_0026.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_portra160_2024_dc-sakura_0008.jpg,{'yimeng'},kodak,portra160,portra,train
fuji_velvia50_2025_dc_0026.png,none,fuji,velvia50,other_color,train
kodak_e100_2023_charleston_0032.tif,{'yimeng'},kodak,e100,e100,train
cinestill_800t_2023_dc_0003.jpg,{'longwei'},cinestill,800t,other_color,train
ilford_hp5_2024_nyc_0005.tif,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0016.png,none,ilford,hp5,hp5,train
ilford_hp5_2025_dc_0031.png,{'yimeng'},ilford,hp5,hp5,train
kodak_e100_2025_chicago_0005.png,none,kodak,e100,e100,train
ilford_delta400_2021_hefei_0021.png,{'parents'},ilford,delta400,other_bw,train
ilford_delta400_2021_hefei_0006.png,none,ilford,delta400,other_bw,train
kodak_5222_2020_hefei_0003.png,none,kodak,5222,other_bw,train
cinestill_800t_2023_dc_0031.jpg,none,cinestill,800t,other_color,train
ilford_delta3200_2020_shanghai_0018.png,none,ilford,delta3200,other_bw,train
kodak_portra160_2024_dc-sakura_0012.jpg,none,kodak,portra160,portra,train
ilford_delta400_2023_dc_0028.jpg,{'yimeng'},ilford,delta400,other_bw,train
ilford_hp5_2023_havana_0017.jpg,none,ilford,hp5,hp5,train
kodak_e100_2024_flushing_0018.tif,none,kodak,e100,e100,train
ilford_hp5_2021_shenzhen-2_0023.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc_0022.jpg,none,kodak,portra160,portra,train
ilford_hp5_2023_dc_0002.jpg,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2023_dc_0026.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2025_dc_0027.png,{'yimeng'},ilford,hp5,hp5,train
ilford_delta_100_2023_dc_0018.jpg,none,ilford,delta,other_bw,train
kodak_portra160_2021_hefei_0030.png,{'parents'},kodak,portra160,portra,train
cinestill_800t_2023_dc_0002.jpg,none,cinestill,800t,other_color,train
kodak_e100_2024_dc-sakura_0006.jpg,"{'longwei', 'yimeng'}",kodak,e100,e100,train
kodak_5222_2020_hefei_0008.png,none,kodak,5222,other_bw,train
kodak_e100_2025_chicago_0031.png,{'parents'},kodak,e100,e100,train
ilford_hp5_2023_dc-the-whalf_0006.jpg,none,ilford,hp5,hp5,train
ilford_delta400_2023_dc_0027.jpg,{'yimeng'},ilford,delta400,other_bw,train
kodak_e100_2024_nyc_0001.tif,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2021_shenzhen-1_0013.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_charleston_0004.jpg,none,ilford,hp5,hp5,train
cinestill_800t_2023_dc_0025.jpg,none,cinestill,800t,other_color,train
kodak_portra160_2021_shanghai_0031.png,none,kodak,portra160,portra,train
cinestill_800t_2023_dc_0022.jpg,none,cinestill,800t,other_color,train
kodak_5219_2024_nyc_0065.tif,none,kodak,5219,other_color,train
ilford_pan100_2020_shanghai_0017.png,none,ilford,pan100,other_bw,train
kodak_e100_2024_nyc_0011.tif,{'yimeng'},kodak,e100,e100,train
harman_phoenix200_2024_dc_0005.tif,none,harman,phoenix200,other_color,train
kodak_5222_2020_hefei_0014.png,{'parents'},kodak,5222,other_bw,train
ilford_hp5_2023_dc_0015.jpg,{'longwei'},ilford,hp5,hp5,train
ilford_hp5_2024_nyc_0030.tif,"{'longwei', 'yimeng'}",ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0005.png,none,ilford,hp5,hp5,train
kodak_e100_2024_flushing_0031.tif,none,kodak,e100,e100,train
kodak_portra160_2021_shanghai_0022.png,{'yu'},kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-1_0017.png,none,ilford,hp5,hp5,train
kodak_e100_2025_nyc_0023.png,none,kodak,e100,e100,train
kodak_5219_2024_nyc_0022.tif,none,kodak,5219,other_color,train
kodak_portra160_2024_tidal-basin-1_0033.jpg,none,kodak,portra160,portra,train
ilford_hp5_2021_shenzhen-2_0020.png,none,ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0001.png,none,kodak,5207,other_color,train
kodak_400tx_2020_shanghai_0030.png,none,kodak,400tx,other_bw,train
ilford_hp5_2023_dc-the-whalf_0003.jpg,none,ilford,hp5,hp5,train
kodak_5222_2020_hefei_0015.png,none,kodak,5222,other_bw,train
kodak_portra160_2024_dc-sakura_0013.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_pan100_2020_shanghai_0031.png,{'longwei'},ilford,pan100,other_bw,train
kodak_5219_2024_nyc_0063.tif,none,kodak,5219,other_color,train
ilford_hp5_2021_shenzhen-1_0029.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_savannah_0009.jpg,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2023_dc-the-whalf_0013.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0027.png,none,ilford,hp5,hp5,train
ilford_delta3200_2020_shanghai_0028.png,none,ilford,delta3200,other_bw,train
kodak_e100_2024_dc-snow_0026.jpg,{'yimeng'},kodak,e100,e100,train
ilford_delta3200_2020_shanghai_0009.png,none,ilford,delta3200,other_bw,train
ilford_hp5_2021_shenzhen-1_0020.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0005.png,none,kodak,portra400,portra,train
ilford_delta400_2021_hefei_0028.png,none,ilford,delta400,other_bw,train
kodak_portra800_2023_dc_0003.jpg,none,kodak,portra800,portra,train
ilford_hp5_2024_dc-eclipse_0015.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0004.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_hp5_2024_nyc_0014.tif,none,ilford,hp5,hp5,train
kodak_e100_2025_chicago_0034.png,none,kodak,e100,e100,train
cinestill_800t_2023_charleston_0014.jpg,none,cinestill,800t,other_color,train
kodak_portra160_2024_dc_0017.jpg,none,kodak,portra160,portra,train
ilford_hp5_2023_charleston_0009.jpg,none,ilford,hp5,hp5,train
ilford_delta100_2021_shanghai_0014.png,none,ilford,delta100,other_bw,train
kodak_e100_2024_dc-snow_0015.jpg,none,kodak,e100,e100,train
kodak_5219_2024_nyc_0056.tif,none,kodak,5219,other_color,train
ilford_hp5_2023_savannah_0033.jpg,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0012.png,none,kodak,portra400,portra,train
kodak_portra160_2024_tidal-basin-2_0019.jpg,none,kodak,portra160,portra,train
ilford_delta400_2021_hefei_0017.png,none,ilford,delta400,other_bw,train
cinestill_800t_2023_dc_0018.jpg,none,cinestill,800t,other_color,train
kodak_portra800_2023_dc_0022.jpg,none,kodak,portra800,portra,train
ilford_hp5_2021_wuhan_0022.png,none,ilford,hp5,hp5,train
ilford_delta_100_2023_dc_0012.jpg,none,ilford,delta,other_bw,train
ilford_hp5_2020_nanjing_0025.png,none,ilford,hp5,hp5,train
ilford_hp5_2025_dc_0030.png,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-2_0017.jpg,none,kodak,portra160,portra,train
kodak_portra400_2020_shanghai_0002.png,none,kodak,portra400,portra,train
ilford_hp5_2021_shenzhen-1_0010.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_shanghai_0016.png,none,kodak,portra400,portra,train
kodak_5219_2024_nyc_0027.tif,none,kodak,5219,other_color,train
fuji_velvia50_2025_dc_0031.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_hp5_2025_dc_0007.png,none,ilford,hp5,hp5,train
kodak_e100_2024_flushing_0014.tif,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2023_dc-the-whalf_0018.jpg,none,ilford,hp5,hp5,train
kodak_400tx_2020_shanghai_0026.png,none,kodak,400tx,other_bw,train
kodak_5207_2023_east-coast_0012.tif,none,kodak,5207,other_color,train
kodak_5207_2023_east-coast_0020.tif,none,kodak,5207,other_color,train
kodak_5222_2020_hefei_0011.png,{'parents'},kodak,5222,other_bw,train
kodak_portra160_2021_shanghai_0017.png,none,kodak,portra160,portra,train
kodak_portra800_2021_wuhan_0021.png,none,kodak,portra800,portra,train
ilford_hp5_2021_wuhan_0009.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0019.jpg,none,kodak,portra160,portra,train
kodak_5219_2024_nyc_0009.tif,none,kodak,5219,other_color,train
ilford_hp5_2020_nanjing_0018.png,none,ilford,hp5,hp5,train
kodak_5222_2020_hefei_0009.png,none,kodak,5222,other_bw,train
kodak_e100_2023_charleston_0008.tif,{'yimeng'},kodak,e100,e100,train
harman_phoenix200_2024_dc_0016.tif,none,harman,phoenix200,other_color,train
kodak_5222_2020_hefei_0002.png,none,kodak,5222,other_bw,train
kodak_400tx_2020_shanghai_0031.png,none,kodak,400tx,other_bw,train
kodak_400tmax_2023_dc_0007.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2022_huangshan_0011.png,none,kodak,portra160,portra,train
kodak_400tx_2020_shanghai_0020.png,none,kodak,400tx,other_bw,train
ilford_hp5_2020_shanghai_0019.png,none,ilford,hp5,hp5,train
kodak_portra160_2021_shanghai_0019.png,none,kodak,portra160,portra,train
ilford_delta400_2023_dc_0013.jpg,none,ilford,delta400,other_bw,train
kodak_400tmax_2021_guangzhou_0012.png,none,kodak,400tmax,other_bw,train
kodak_400tmax_2023_dc_0001.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2024_dc_0033.jpg,none,kodak,portra160,portra,train
kodak_5219_2020_shanghai_0002.png,{'longwei'},kodak,5219,other_color,train
ilford_hp5_2023_savannah_0003.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2025_dc_0006.png,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0002.png,none,kodak,portra160,portra,train
kodak_e100_2024_flushing_0003.tif,{'yimeng'},kodak,e100,e100,train
kodak_portra160_2021_shanghai_0023.png,{'longwei'},kodak,portra160,portra,train
kodak_e100_2025_nyc_0021.png,none,kodak,e100,e100,train
kodak_e100_2024_dc-sakura_0001.jpg,none,kodak,e100,e100,train
kodak_5219_2024_nyc_0020.tif,none,kodak,5219,other_color,train
kodak_400tmax_2021_guangzhou_0029.png,none,kodak,400tmax,other_bw,train
kodak_5207_2020_shanghai_0003.png,none,kodak,5207,other_color,train
kodak_e100_2025_chicago_0029.png,{'parents'},kodak,e100,e100,train
kodak_portra800_2023_dc_0002.jpg,{'yimeng'},kodak,portra800,portra,train
fuji_velvia50_2025_dc_0007.png,none,fuji,velvia50,other_color,train
ilford_hp5_2021_wuhan_0011.png,none,ilford,hp5,hp5,train
ilford_delta100_2021_shanghai_0008.png,{'yu'},ilford,delta100,other_bw,train
harman_phoenix200_2024_dc_0019.tif,none,harman,phoenix200,other_color,train
kodak_portra160_2024_dc-sakura_0032.jpg,none,kodak,portra160,portra,train
showa_400_2025_spy-museum_0015.png,{'yimeng'},showa,400,other_color,train
kodak_400tx_2020_shanghai_0035.png,none,kodak,400tx,other_bw,train
ilford_delta400_2023_dc_0020.jpg,none,ilford,delta400,other_bw,train
ilford_hp5_2023_charleston_0027.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-2_0031.jpg,none,kodak,portra160,portra,train
kodak_portra160_2021_hefei_0009.png,none,kodak,portra160,portra,train
kodak_portra160_2024_dc_0031.jpg,none,kodak,portra160,portra,train
ilford_pan100_2020_shanghai_0009.png,{'yu'},ilford,pan100,other_bw,train
kodak_e100_2025_nyc_0019.png,none,kodak,e100,e100,train
kodak_100tmax_2021_hefei_0012.png,none,kodak,100tmax,other_bw,train
kodak_portra160_2022_huangshan_0015.png,{'parents'},kodak,portra160,portra,train
ilford_hp5_2020_shanghai_0014.png,none,ilford,hp5,hp5,train
showa_400_2025_spy-museum_0001.png,{'yimeng'},showa,400,other_color,train
harman_phoenix200_2024_dc_0031.tif,none,harman,phoenix200,other_color,train
ilford_hp5_2020_nanjing_0007.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_havana_0032.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0002.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_savannah_0029.jpg,none,ilford,hp5,hp5,train
fuji_velvia50_2025_dc_0033.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_hp5_2021_shenzhen-1_0004.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0029.png,none,ilford,hp5,hp5,train
ilford_hp5_2024_nyc_0010.tif,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0011.png,none,kodak,portra400,portra,train
kodak_e100_2025_chicago_0021.png,{'yimeng'},kodak,e100,e100,train
ilford_hp5_2021_shenzhen-1_0015.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0023.png,none,kodak,portra400,portra,train
kodak_e100_2024_dc-snow_0006.jpg,none,kodak,e100,e100,train
kodak_portra400_2020_shanghai_0011.png,none,kodak,portra400,portra,train
showa_400_2025_spy-museum_0023.png,{'yimeng'},showa,400,other_color,train
ilford_delta400_2023_dc_0010.jpg,{'yimeng'},ilford,delta400,other_bw,train
kodak_400tx_2020_shanghai_0022.png,none,kodak,400tx,other_bw,train
kodak_portra800_2021_wuhan_0016.png,none,kodak,portra800,portra,train
kodak_e100_2024_flushing_0032.tif,{'yimeng'},kodak,e100,e100,train
kodak_e100_2023_charleston_0017.tif,none,kodak,e100,e100,train
ilford_delta400_2023_dc_0008.jpg,none,ilford,delta400,other_bw,train
cinestill_800t_2023_charleston_0030.jpg,none,cinestill,800t,other_color,train
kodak_100tmax_2021_hefei_0018.png,{'parents'},kodak,100tmax,other_bw,train
kodak_e100_2024_flushing_0001.tif,{'yimeng'},kodak,e100,e100,train
kodak_portra400_2020_nanjing_0004.png,none,kodak,portra400,portra,train
kodak_5219_2024_nyc_0010.tif,none,kodak,5219,other_color,train
kodak_400tmax_2023_dc_0005.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2021_shanghai_0018.png,none,kodak,portra160,portra,train
kodak_400tmax_2023_dc_0016.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2024_tidal-basin-2_0028.jpg,none,kodak,portra160,portra,train
showa_400_2025_spy-museum_0009.png,{'yimeng'},showa,400,other_color,train
ilford_hp5_2023_dc-the-whalf_0005.jpg,none,ilford,hp5,hp5,train
ilford_delta400_2023_dc_0025.jpg,none,ilford,delta400,other_bw,train
ilford_hp5_2025_dc_0021.png,{'yimeng'},ilford,hp5,hp5,train
harman_phoenix200_2024_dc_0013.tif,none,harman,phoenix200,other_color,train
kodak_400tmax_2021_guangzhou_0014.png,none,kodak,400tmax,other_bw,train
ilford_delta3200_2020_shanghai_0014.png,none,ilford,delta3200,other_bw,train
fuji_velvia50_2025_dc_0006.png,{'yimeng'},fuji,velvia50,other_color,train
kodak_400tx_2020_shanghai_0036.png,none,kodak,400tx,other_bw,train
ilford_hp5_2021_shenzhen-1_0001.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_dc_0012.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-1_0007.png,none,ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0024.png,none,ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-1_0011.jpg,none,kodak,portra160,portra,train
ilford_hp5_2021_wuhan_0006.png,none,ilford,hp5,hp5,train
showa_400_2025_spy-museum_0018.png,{'yimeng'},showa,400,other_color,train
kodak_5219_2020_shanghai_0022.png,none,kodak,5219,other_color,train
ilford_hp5_2024_dc-eclipse_0009.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_nanshan_0030.png,none,ilford,hp5,hp5,train
kodak_portra800_2023_dc_0026.jpg,none,kodak,portra800,portra,train
ilford_hp5_2021_wuhan_0032.png,none,ilford,hp5,hp5,train
kodak_e100_2024_dc-snow_0027.jpg,{'yimeng'},kodak,e100,e100,train
kodak_5207_2020_shanghai_0016.png,none,kodak,5207,other_color,train
ilford_hp5_2025_dc_0013.png,{'yimeng'},ilford,hp5,hp5,train
ilford_delta100_2021_shanghai_0015.png,none,ilford,delta100,other_bw,train
kodak_e100_2025_nyc_0028.png,{'parents'},kodak,e100,e100,train
ilford_hp5_2020_shanghai_0025.png,none,ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0004.png,none,ilford,hp5,hp5,train
harman_phoenix200_2024_dc_0003.tif,none,harman,phoenix200,other_color,train
cinestill_800t_2023_dc_0008.jpg,none,cinestill,800t,other_color,train
kodak_portra160_2024_dc_0003.jpg,none,kodak,portra160,portra,train
kodak_e100_2025_nyc_0018.png,none,kodak,e100,e100,train
ilford_hp5_2023_charleston_0016.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2021_shanghai_0034.png,none,kodak,portra160,portra,train
ilford_hp5_2023_charleston_0029.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-2_0024.png,none,ilford,hp5,hp5,train
kodak_5222_2020_hefei_0019.png,{'yu'},kodak,5222,other_bw,train
ilford_hp5_2021_wuhan_0003.png,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0021.png,{'yu'},ilford,hp5,hp5,train
ilford_delta3200_2020_shanghai_0013.png,none,ilford,delta3200,other_bw,train
ilford_hp5_2024_nyc_0031.tif,"{'longwei', 'yimeng'}",ilford,hp5,hp5,train
kodak_portra160_2024_tidal-basin-2_0022.jpg,none,kodak,portra160,portra,train
ilford_hp5_2021_wuhan_0017.png,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0020.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-1_0008.png,none,ilford,hp5,hp5,train
kodak_5222_2020_hefei_0029.png,{'yu'},kodak,5222,other_bw,train
ilford_hp5_2024_dc_0030.tif,none,ilford,hp5,hp5,train
kodak_portra400_2020_nanjing_0009.png,none,kodak,portra400,portra,train
kodak_e100_2024_dc-snow_0003.jpg,none,kodak,e100,e100,train
fuji_100_2020_shanghai_0008.png,none,fuji,100,other_color,train
ilford_delta_100_2023_dc_0028.jpg,none,ilford,delta,other_bw,train
kodak_portra400_2020_nanjing_0017.png,none,kodak,portra400,portra,train
kodak_400tmax_2023_dc_0008.jpg,none,kodak,400tmax,other_bw,train
ilford_hp5_2020_shanghai_0017.png,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-1_0024.png,none,ilford,hp5,hp5,train
kodak_e100_2025_chicago_0018.png,none,kodak,e100,e100,train
kodak_400tmax_2023_dc_0034.jpg,none,kodak,400tmax,other_bw,train
kodak_portra160_2021_hefei_0025.png,none,kodak,portra160,portra,train
kodak_5219_2024_nyc_0040.tif,none,kodak,5219,other_color,train
kodak_portra160_2021_hefei_0006.png,none,kodak,portra160,portra,train
ilford_hp5_2024_dc-eclipse_0001.jpg,none,ilford,hp5,hp5,train
kodak_e100_2024_dc-sakura_0019.jpg,{'yimeng'},kodak,e100,e100,train
ilford_delta100_2021_shanghai_0018.png,none,ilford,delta100,other_bw,train
kodak_portra160_2024_tidal-basin-2_0038.jpg,none,kodak,portra160,portra,train
ilford_hp5_2023_dc-the-whalf_0001.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2021_shenzhen-2_0026.png,none,ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0003.png,none,ilford,hp5,hp5,train
kodak_400tmax_2023_dc_0012.jpg,none,kodak,400tmax,other_bw,train
cinestill_800t_2023_dc_0033.jpg,none,cinestill,800t,other_color,train
kodak_e100_2025_chicago_0003.png,{'parents'},kodak,e100,e100,train
fuji_velvia50_2025_dc_0015.png,none,fuji,velvia50,other_color,train
ilford_hp5_2020_nanjing_0008.png,none,ilford,hp5,hp5,train
kodak_portra800_2023_dc_0016.jpg,{'longwei'},kodak,portra800,portra,train
ilford_hp5_2023_dc_0019.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2024_dc-sakura_0024.jpg,none,kodak,portra160,portra,train
ilford_delta400_2023_dc_0024.jpg,none,ilford,delta400,other_bw,train
kodak_e100_2023_charleston_0014.tif,{'yimeng'},kodak,e100,e100,train
ilford_pan100_2020_shanghai_0022.png,none,ilford,pan100,other_bw,train
ilford_hp5_2023_charleston_0026.jpg,none,ilford,hp5,hp5,train
kodak_portra160_2022_huangshan_0024.png,none,kodak,portra160,portra,train
kodak_portra160_2024_dc-sakura_0027.jpg,{'yimeng'},kodak,portra160,portra,train
kodak_400tx_2020_shanghai_0019.png,none,kodak,400tx,other_bw,train
kodak_5219_2020_shanghai_0021.png,{'longwei'},kodak,5219,other_color,train
kodak_e100_2025_nyc_0020.png,none,kodak,e100,e100,train
ilford_hp5_2023_dc_0006.jpg,{'yimeng'},ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0015.png,none,ilford,hp5,hp5,train
kodak_portra400_2020_shanghai_0004.png,none,kodak,portra400,portra,train
kodak_portra160_2022_huangshan_0014.png,{'parents'},kodak,portra160,portra,train
ilford_delta400_2021_hefei_0029.png,{'parents'},ilford,delta400,other_bw,train
kodak_e100_2024_dc-snow_0016.jpg,{'yimeng'},kodak,e100,e100,train
kodak_e100_2023_charleston_0019.tif,{'yimeng'},kodak,e100,e100,train
kodak_5222_2020_hefei_0006.png,none,kodak,5222,other_bw,train
kodak_400tmax_2021_guangzhou_0019.png,none,kodak,400tmax,other_bw,train
kodak_portra400_2020_nanjing_0018.png,none,kodak,portra400,portra,train
kodak_100tmax_2021_hefei_0014.png,none,kodak,100tmax,other_bw,train
kodak_e100_2024_flushing_0029.tif,{'yimeng'},kodak,e100,e100,train
ilford_delta3200_2020_shanghai_0015.png,none,ilford,delta3200,other_bw,train
kodak_portra160_2024_dc_0014.jpg,{'yimeng'},kodak,portra160,portra,train
ilford_delta400_2021_hefei_0001.png,none,ilford,delta400,other_bw,train
kodak_e100_2025_nyc_0011.png,none,kodak,e100,e100,train
ilford_delta400_2023_dc_0026.jpg,none,ilford,delta400,other_bw,train
cinestill_800t_2023_dc_0006.jpg,none,cinestill,800t,other_color,train
fuji_velvia50_2025_dc_0035.png,{'yimeng'},fuji,velvia50,other_color,train
ilford_hp5_2023_charleston_0014.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2020_nanjing_0006.png,none,ilford,hp5,hp5,train
ilford_delta400_2021_hefei_0007.png,none,ilford,delta400,other_bw,train
kodak_e100_2025_chicago_0008.png,none,kodak,e100,e100,train
ilford_hp5_2023_dc_0010.jpg,none,ilford,hp5,hp5,train
ilford_hp5_2020_shanghai_0004.png,none,ilford,hp5,hp5,train
ilford_hp5_2023_savannah_0002.jpg,{'yimeng'},ilford,hp5,hp5,train
kodak_5207_2020_shanghai_0027.png,none,kodak,5207,other_color,train
kodak_5219_2024_nyc_0012.tif,none,kodak,5219,other_color,train
